"","X","pplot","splot","tag","spec","class","yrmort","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","meas87","p98dbh","p98ht","p10dbh","p10ht","nmaxht98","nsumht98","nsumhtbig98","time","dbh","nmaxdbh","nmaxba","nsumba","nsumba5","nsumbabig","ht","dbhgrowth","bagrowth","htgrowth","stat","cpos","ch","ba","id","mort","dbhclq","htclq","baclq","nmaxht98clq","nsumht98clq","nsumhtbig98clq","nmaxdbhclq","nmaxbaclq","nsumbaclq","nsumba5clq","nsumbabigclq","dbhgrowthclq","bagrowthclq","htgrowthclq","dbhcl","htcl","bacl","nmaxht98cl","nsumht98cl","nsumhtbig98cl","nmaxdbhcl","nmaxbacl","nsumbacl","nsumba5cl","nsumbabigcl","dbhgrowthcl","bagrowthcl","htgrowthcl"
"2167",11.1998,4,1,839,"ABBA","P",NA,808,"L","E",145,"S","FSLP",3,2,FALSE,TRUE,TRUE,TRUE,TRUE,11.767309811,59.867309811,18.567309811,1998,14.4,22.5,0.039760875,0.0556675812,0.0531982836,0.039760875,6.1,0.375,0.00071569575,0.0666666666666667,"ALIVE","o",15.1627603094615,0.0162860544,11,FALSE,"(10.8,15.8]","(5.8,7.6]","(0.0108,0.0217]","(11.3,12.5]","(58.6,77.6]","(15.1,34.4]","(21.3,23.6]","(0.0356,0.0437]","[0,0.0686]","[0,0.0577]","[0,0.0398]","(0.283,0.883]","(0.000523,0.00311]","(0.0545,0.0842]","(7.34,14.7]","(5.28,7.93]","(1e-05,0.0338]","(10.6,13.2]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","[0,0.0474]","(0.331,0.442]","(0.000389,0.000778]","(0.0626,0.125]"
"2168",17.1998,4,1,98340,"ACSP","P",2010,808,"L","E",145,"S","FSLP",2,5,FALSE,NA,NA,NA,NA,7.4,106.9,64.5,1998,4.3,7.4,0.0043008504,0.032550903,0.0149202438,0.0263485992,6,NA,NA,NA,"ALIVE","i",15.1627603094615,0.0014522046,17,TRUE,"(3.93,5.8]","(5.8,7.6]","(0.000908,0.00212]","[1.5,8.6]","(93.5,110]","(49.8,65]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(5.28,7.93]","(103,155]","(50.2,100]","(7.34,14.7]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2169",18.1998,4,1,98388,"ABBA","P",2010,808,"L","E",145,"S","FSLP",2,2,FALSE,NA,NA,NA,NA,15.530324057,58.430324057,35.230324057,1998,1.2,46.8,0.1720214496,0.192843189,0.1908592686,0.192587934,1.9,NA,NA,NA,"ALIVE","",15.1627603094615,0.0001130976,18,TRUE,"(0.09,1.2]","(1.8,2.8]","(0.0001,0.000333]","(14.9,16]","[4.3,58.6]","(34.4,49.8]","(30.3,58.7]","(0.0721,0.271]","(0.177,0.202]","(0.167,0.192]","(0.19,0.38]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(44,51.4]","(0.169,0.203]","(0.19,0.237]","(0.189,0.237]","(0.19,0.237]",NA,NA,NA
"2172",21.1998,4,1,98803,"ACSP","P",NA,808,"L","E",145,"S","FSLP",4,3,FALSE,NA,NA,TRUE,TRUE,9.4344528064,56.2344528064,28.9344528064,1998,5.2,24,0.04523904,0.0692377224,0.0661911558,0.0661911558,5.9,NA,NA,NA,"ALIVE","o",15.1627603094615,0.0021237216,21,FALSE,"(3.93,5.8]","(5.8,7.6]","(0.000908,0.00212]","(8.6,9.6]","[4.3,58.6]","(15.1,34.4]","(23.6,26.4]","(0.0437,0.0547]","(0.0686,0.102]","(0.0577,0.088]","(0.0398,0.0708]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"2173",22.1998,4,1,98804,"ACSP","P",2010,808,"L","E",145,"S","FSLP",5,5,FALSE,NA,NA,NA,NA,6.7,48.2,0,1998,5.8,7,0.00384846,0.0120739542,0.0086017008,0.00384846,7.2,NA,NA,NA,"ALIVE","i",15.1627603094615,0.0026420856,22,TRUE,"(3.93,5.8]","(5.8,7.6]","(0.00212,0.00353]","[1.5,8.6]","[4.3,58.6]","[0,15.1]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(5.28,7.93]","[0,51.5]","[0,50.2]","[0,7.34]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2174",23.1998,4,1,98805,"ACSP","P",NA,808,"L","E",145,"S","FSLP",2,4,FALSE,NA,NA,TRUE,TRUE,6.7,63.3,6.7,1998,4.6,5.9,0.0027339774,0.0164478468,0.0046974774,0.0080212902,6.4,NA,NA,NA,"ALIVE","i",15.1627603094615,0.0016619064,23,FALSE,"(3.93,5.8]","(5.8,7.6]","(0.000908,0.00212]","[1.5,8.6]","(58.6,77.6]","[0,15.1]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(5.28,7.93]","(51.5,103]","[0,50.2]","[0,7.34]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2176",25.1998,4,1,98811,"ABBA","P",2010,808,"L","E",145,"S","FSLP",3,2,FALSE,NA,NA,NA,NA,11.767309811,64.167309811,51.167309811,1998,1.5,22.5,0.039760875,0.0717769206,0.069484338,0.071467473,1.8,NA,NA,NA,"ALIVE","",15.1627603094615,0.000176715,25,TRUE,"(1.2,2.3]","(1.33,1.8]","(0.0001,0.000333]","(11.3,12.5]","(58.6,77.6]","(49.8,65]","(21.3,23.6]","(0.0356,0.0437]","(0.0686,0.102]","(0.0577,0.088]","(0.0708,0.099]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(10.6,13.2]","(51.5,103]","(50.2,100]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"2177",26.1998,4,1,98814,"ACSP","P",NA,808,"L","E",145,"S","FSLP",5,5,FALSE,NA,NA,TRUE,FALSE,7.2,48.7,7.2,1998,5.4,7,0.00384846,0.0124258134,0.00895356,0.00895356,6.7,NA,NA,NA,"ALIVE","i",15.1627603094615,0.0022902264,26,FALSE,"(3.93,5.8]","(5.8,7.6]","(0.00212,0.00353]","[1.5,8.6]","[4.3,58.6]","[0,15.1]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(5.28,7.93]","[0,51.5]","[0,50.2]","[0,7.34]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2179",28.1998,4,1,98819,"ACSP","P",2010,808,"L","E",145,"S","FSLP",2,4,FALSE,NA,NA,NA,NA,6.7,63.9,43.6,1998,3.9,5.9,0.0027339774,0.0169151598,0.0046974774,0.0155634864,5.8,NA,NA,NA,"ALIVE","i",15.1627603094615,0.0011945934,28,TRUE,"(2.3,3.93]","(4.4,5.8]","(0.000908,0.00212]","[1.5,8.6]","(58.6,77.6]","(34.4,49.8]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(5.28,7.93]","(51.5,103]","[0,50.2]","[0,7.34]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2181",30.1998,4,1,98824,"ACSP","P",NA,808,"L","E",145,"S","FSLP",4,3,FALSE,NA,NA,TRUE,FALSE,9.4344528064,55.3344528064,9.4344528064,1998,5.5,24,0.04523904,0.068985609,0.0659390424,0.0615250944,6.8,NA,NA,NA,"ALIVE","i",15.1627603094615,0.002375835,30,FALSE,"(3.93,5.8]","(5.8,7.6]","(0.00212,0.00353]","(8.6,9.6]","[4.3,58.6]","[0,15.1]","(23.6,26.4]","(0.0437,0.0547]","(0.0686,0.102]","(0.0577,0.088]","(0.0398,0.0708]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"2182",31.1998,4,1,98826,"ACSP","P",NA,808,"L","E",145,"S","FSLP",2,4,FALSE,NA,NA,TRUE,TRUE,6.7,63.5,19.3,1998,5.9,5,0.0019635,0.0153757758,0.0019635,0,6.2,NA,NA,NA,"ALIVE","i",15.1627603094615,0.0027339774,31,FALSE,"(5.8,7.8]","(5.8,7.6]","(0.00212,0.00353]","[1.5,8.6]","(58.6,77.6]","(15.1,34.4]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(5.28,7.93]","(51.5,103]","[0,50.2]","[0,7.34]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2183",32.1998,4,1,98829,"ACSP","P",2010,808,"L","E",145,"S","FSLP",4,4,FALSE,NA,NA,NA,NA,9.4344528064,70.6344528064,30.1344528064,1998,2.3,24,0.04523904,0.0605284218,0.056961135,0.0599087412,6.6,NA,NA,NA,"ALIVE","",15.1627603094615,0.0004154766,32,TRUE,"(1.2,2.3]","(5.8,7.6]","(0.000333,0.000908]","(8.6,9.6]","(58.6,77.6]","(15.1,34.4]","(23.6,26.4]","(0.0437,0.0547]","[0,0.0686]","[0,0.0577]","(0.0398,0.0708]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"2184",33.1998,4,1,98831,"ACSP","P",2010,808,"L","E",145,"S","FSLP",4,3,FALSE,NA,NA,NA,NA,9.4344528064,57.2344528064,40.5344528064,1998,3.7,24,0.04523904,0.0702862314,0.0683148774,0.0683148774,4.9,NA,NA,NA,"ALIVE","o",15.1627603094615,0.0010752126,33,TRUE,"(2.3,3.93]","(4.4,5.8]","(0.000908,0.00212]","(8.6,9.6]","[4.3,58.6]","(34.4,49.8]","(23.6,26.4]","(0.0437,0.0547]","(0.0686,0.102]","(0.0577,0.088]","(0.0398,0.0708]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(7.93,10.6]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"2186",35.1998,4,1,98838,"ACSP","P",NA,808,"L","E",145,"S","FSLP",2,4,FALSE,NA,NA,TRUE,FALSE,6.7,64,55.1,1998,4.3,5.9,0.0027339774,0.0166575486,0.0046974774,0.0127258362,5.7,NA,NA,NA,"ALIVE","o",15.1627603094615,0.0014522046,35,FALSE,"(3.93,5.8]","(4.4,5.8]","(0.000908,0.00212]","[1.5,8.6]","(58.6,77.6]","(49.8,65]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(5.28,7.93]","(51.5,103]","(50.2,100]","[0,7.34]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2187",36.1998,4,1,98839,"ACSP","P",NA,808,"L","E",145,"S","FSLP",4,3,FALSE,NA,NA,TRUE,FALSE,9.4344528064,56.4344528064,34.8344528064,1998,5.4,24,0.04523904,0.0690712176,0.066024651,0.0639009294,5.7,NA,NA,NA,"ALIVE","o",15.1627603094615,0.0022902264,36,FALSE,"(3.93,5.8]","(4.4,5.8]","(0.00212,0.00353]","(8.6,9.6]","[4.3,58.6]","(34.4,49.8]","(23.6,26.4]","(0.0437,0.0547]","(0.0686,0.102]","(0.0577,0.088]","(0.0398,0.0708]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"2188",37.1998,4,1,98840,"ACSP","P",2010,808,"L","E",145,"S","FSLP",5,4,FALSE,NA,NA,NA,NA,9.4344528064,79.2344528064,70.0344528064,1998,2,24,0.04523904,0.0644585634,0.060809595,0.0641726778,2.2,NA,NA,NA,"ALIVE","",15.1627603094615,0.00031416,37,TRUE,"(1.2,2.3]","(1.8,2.8]","(0.0001,0.000333]","(8.6,9.6]","(77.6,93.5]","(65,81.3]","(23.6,26.4]","(0.0437,0.0547]","[0,0.0686]","(0.0577,0.088]","(0.0398,0.0708]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(7.93,10.6]","(51.5,103]","(50.2,100]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"2190",39.1998,4,1,98843,"ACSP","P",NA,808,"L","E",145,"S","FSLP",2,4,FALSE,NA,NA,TRUE,TRUE,6.7,63.7,37.6,1998,4.2,5.9,0.0027339774,0.0167243076,0.0046974774,0.0141780408,6,NA,NA,NA,"ALIVE","i",15.1627603094615,0.0013854456,39,FALSE,"(3.93,5.8]","(5.8,7.6]","(0.000908,0.00212]","[1.5,8.6]","(58.6,77.6]","(34.4,49.8]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(5.28,7.93]","(51.5,103]","[0,50.2]","[0,7.34]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2191",40.1998,4,1,98845,"ACSP","P",NA,808,"L","E",145,"S","FSLP",4,5,FALSE,NA,NA,TRUE,TRUE,7.4,72.1,34.8,1998,4,7.4,0.0043008504,0.019933452,0.012864852,0.0162648486,6.2,NA,NA,NA,"ALIVE","i",15.1627603094615,0.00125664,40,FALSE,"(3.93,5.8]","(5.8,7.6]","(0.000908,0.00212]","[1.5,8.6]","(58.6,77.6]","(34.4,49.8]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(5.28,7.93]","(51.5,103]","[0,50.2]","(7.34,14.7]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2193",42.1998,4,1,98890,"ACSP","P",NA,808,"L","E",145,"S","FSLP",5,5,FALSE,NA,NA,NA,NA,7.2,54,51.6,1998,1.7,7,0.00384846,0.0144890592,0.0112437864,0.0143366916,1.4,NA,NA,NA,"ALIVE","",15.1627603094615,0.0002269806,42,FALSE,"(1.2,2.3]","(1.33,1.8]","(0.0001,0.000333]","[1.5,8.6]","[4.3,58.6]","(49.8,65]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(5.28,7.93]","(51.5,103]","(50.2,100]","[0,7.34]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2194",43.1998,4,2,17,"SOAM","P",2010,808,"L","E",145,"S","FSLP",5,7,FALSE,NA,NA,NA,NA,13.282212638,75.377509385,46.877509385,1998,2.2,28.3,0.0629019006,0.0907239102,0.086798481,0.0895599474,4.6,NA,NA,NA,"ALIVE","",15.1627603094615,0.0003801336,43,TRUE,"(1.2,2.3]","(4.4,5.8]","(0.000333,0.000908]","(12.5,13.6]","(58.6,77.6]","(34.4,49.8]","(26.4,30.3]","(0.0547,0.0721]","(0.0686,0.102]","(0.0577,0.088]","(0.0708,0.099]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"2195",44.1998,4,2,120,"BECO","P",NA,808,"L","E",145,"S","FSLP",4,6,FALSE,NA,NA,NA,NA,7.4,92.9,84.5,1998,1.2,7.4,0.0043008504,0.0229250406,0.012864852,0.0227711022,2.3,NA,NA,NA,"ALIVE","",15.1627603094615,0.0001130976,44,FALSE,"(0.09,1.2]","(1.8,2.8]","(0.0001,0.000333]","[1.5,8.6]","(77.6,93.5]","(81.3,103]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(5.28,7.93]","(51.5,103]","(50.2,100]","(7.34,14.7]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2197",46.1998,4,2,205,"ABBA","P",NA,808,"L","E",145,"S","FSLP",2,8,FALSE,NA,NA,TRUE,TRUE,15.626533648,64.59658565,43.59658565,1998,2.9,30.3,0.0721067886,0.148896132,0.1446856026,0.1479010302,2.7,NA,NA,NA,"ALIVE","",15.1627603094615,0.0006605214,46,FALSE,"(2.3,3.93]","(1.8,2.8]","(0.000333,0.000908]","(14.9,16]","(58.6,77.6]","(34.4,49.8]","(26.4,30.3]","(0.0547,0.0721]","(0.141,0.157]","(0.13,0.147]","(0.141,0.162]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]",NA,NA,NA
"2199",48.1998,4,2,208,"BEAL","P",NA,808,"L","E",145,"S","FSLP",2,8,FALSE,NA,NA,TRUE,TRUE,15.626533648,62.29658565,35.59658565,1998,3.4,30.3,0.0721067886,0.148648731,0.1446856026,0.1461378072,5,NA,NA,NA,"ALIVE","",15.1627603094615,0.0009079224,48,FALSE,"(2.3,3.93]","(4.4,5.8]","(0.000333,0.000908]","(14.9,16]","(58.6,77.6]","(34.4,49.8]","(26.4,30.3]","(0.0547,0.0721]","(0.141,0.157]","(0.13,0.147]","(0.141,0.162]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]",NA,NA,NA
"2200",49.1998,4,2,209,"ABBA","P",NA,808,"L","E",145,"S","FSLP",2,8,FALSE,NA,NA,TRUE,TRUE,15.626533648,64.99658565,48.79658565,1998,4.3,30.3,0.0721067886,0.1481044488,0.1446856026,0.1446856026,2.3,NA,NA,NA,"ALIVE","",15.1627603094615,0.0014522046,49,FALSE,"(3.93,5.8]","(1.8,2.8]","(0.000908,0.00212]","(14.9,16]","(58.6,77.6]","(34.4,49.8]","(26.4,30.3]","(0.0547,0.0721]","(0.141,0.157]","(0.13,0.147]","(0.141,0.162]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]",NA,NA,NA
"2201",50.1998,4,2,210,"PIRU","P",NA,808,"L","E",145,"S","FSLP",4,6,FALSE,NA,NA,TRUE,TRUE,7.4,92.8,82.1,1998,2.5,7.4,0.0043008504,0.0225472632,0.012864852,0.0211060542,2.4,NA,NA,NA,"ALIVE","",15.1627603094615,0.000490875,50,FALSE,"(2.3,3.93]","(1.8,2.8]","(0.000333,0.000908]","[1.5,8.6]","(77.6,93.5]","(81.3,103]","[0,14.4]","[0,0.0163]","[0,0.0686]","[0,0.0577]","[0,0.0398]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(5.28,7.93]","(51.5,103]","(50.2,100]","(7.34,14.7]","[0,0.0338]","[0,0.0474]","[0,0.0473]","[0,0.0474]",NA,NA,NA
"2203",53.1998,4,2,214,"ABBA","P",NA,808,"L","E",145,"S","FSLP",3,8,FALSE,NA,NA,TRUE,TRUE,13.970052002,67.95226464,50.95226464,1998,3.3,30.3,0.0721067886,0.1450649508,0.1401616986,0.1433771262,2.5,NA,NA,NA,"ALIVE","",15.1627603094615,0.0008553006,53,FALSE,"(2.3,3.93]","(1.8,2.8]","(0.000333,0.000908]","(13.6,14.9]","(58.6,77.6]","(49.8,65]","(26.4,30.3]","(0.0547,0.0721]","(0.141,0.157]","(0.13,0.147]","(0.141,0.162]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","(50.2,100]","(29.4,36.7]","(0.0677,0.101]","(0.142,0.19]","(0.0947,0.142]","(0.142,0.19]",NA,NA,NA
"2205",55.1998,4,2,216,"SOAM","P",2010,808,"L","E",145,"S","FSLP",5,7,FALSE,NA,NA,NA,NA,13.282212638,77.477509385,62.477509385,1998,1.1,28.3,0.0629019006,0.0910090104,0.086798481,0.0909697404,2.5,NA,NA,NA,"ALIVE","",15.1627603094615,9.50334e-05,55,TRUE,"(0.09,1.2]","(1.8,2.8]",NA,"(12.5,13.6]","(58.6,77.6]","(49.8,65]","(26.4,30.3]","(0.0547,0.0721]","(0.0686,0.102]","(0.0577,0.088]","(0.0708,0.099]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","(50.2,100]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"2206",57.1998,4,2,220,"BEAL","P",NA,808,"L","E",145,"S","FSLP",4,7,FALSE,NA,NA,TRUE,TRUE,13.282212638,90.177509385,43.677509385,1998,3.3,28.3,0.0629019006,0.0970510926,0.088742346,0.0939597582,5.5,NA,NA,NA,"ALIVE","",15.1627603094615,0.0008553006,57,FALSE,"(2.3,3.93]","(4.4,5.8]","(0.000333,0.000908]","(12.5,13.6]","(77.6,93.5]","(34.4,49.8]","(26.4,30.3]","(0.0547,0.0721]","(0.0686,0.102]","(0.088,0.111]","(0.0708,0.099]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0949,0.142]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"2207",58.1998,4,2,221,"SOAM","P",2010,808,"L","E",145,"S","FSLP",5,7,FALSE,NA,NA,NA,NA,13.282212638,77.477509385,62.477509385,1998,1.9,28.3,0.0629019006,0.0908205144,0.086798481,0.0902236104,2.5,NA,NA,NA,"ALIVE","",15.1627603094615,0.0002835294,58,TRUE,"(1.2,2.3]","(1.8,2.8]","(0.0001,0.000333]","(12.5,13.6]","(58.6,77.6]","(49.8,65]","(26.4,30.3]","(0.0547,0.0721]","(0.0686,0.102]","(0.0577,0.088]","(0.0708,0.099]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","(50.2,100]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"2208",60.1998,4,2,224,"BEAL","P",2010,808,"L","E",145,"S","FSLP",5,9,FALSE,NA,NA,NA,NA,20.427735503,81.55727638,66.95727638,1998,4.5,35.5,0.098980035,0.2306020794,0.2296925862,0.2296925862,7.1,NA,NA,NA,"ALIVE","",15.1627603094615,0.001590435,60,TRUE,"(3.93,5.8]","(5.8,7.6]","(0.000908,0.00212]","(16,21.1]","(77.6,93.5]","(65,81.3]","(30.3,58.7]","(0.0721,0.271]","(0.202,0.38]","(0.192,0.379]","(0.19,0.38]",NA,NA,NA,"(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(18.5,21.1]","(51.5,103]","(50.2,100]","(29.4,36.7]","(0.0677,0.101]","(0.19,0.237]","(0.189,0.237]","(0.19,0.237]",NA,NA,NA
"2209",62.1998,4,2,837,"PIRU","P",NA,808,"L","E",145,"S","FSLP",5,9,FALSE,TRUE,TRUE,TRUE,FALSE,15.552031492,68.229540877,0,1998,35.5,28.3,0.0629019006,0.1332124794,0.1307125512,0,20.427735503,0.266666666666667,0.0014200032,0.16064462525,"ALIVE","d",15.1627603094615,0.098980035,62,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(14.9,16]","(58.6,77.6]","[0,15.1]","(26.4,30.3]","(0.0547,0.0721]","(0.121,0.141]","(0.13,0.147]","[0,0.0398]","(0.2,0.283]","(0.000523,0.00311]","(0.125,0.187]","(29.4,36.7]","(18.5,21.1]","(0.0677,0.101]","(13.2,15.9]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","[0,0.0474]","(0.221,0.331]","(0.00117,0.00156]","(0.125,0.188]"
"2210",64.1998,4,2,843,"BEAL","P",NA,808,"L","E",145,"S","FSLP",2,8,FALSE,TRUE,TRUE,TRUE,FALSE,15.626533648,53.326533648,15.626533648,1998,30.3,29.3,0.0674258046,0.0774498648,0.072578814,0,13.970052002,0.275,0.00123759405,0.0641710001666667,"ALIVE","c",15.1627603094615,0.0721067886,64,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(14.9,16]","[4.3,58.6]","(15.1,34.4]","(26.4,30.3]","(0.0547,0.0721]","(0.0686,0.102]","(0.0577,0.088]","[0,0.0398]","(0.2,0.283]","(0.000523,0.00311]","(0.0545,0.0842]","(29.4,36.7]","(13.2,15.9]","(0.0677,0.101]","(13.2,15.9]","(51.5,103]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","[0,0.0474]","(0.221,0.331]","(0.00117,0.00156]","(0.0626,0.125]"
"2211",65.1998,4,2,844,"ABBA","P",2010,808,"L","E",145,"S","FSLP",4,8,FALSE,TRUE,TRUE,NA,NA,20.427735503,78.92303225,20.427735503,1998,28.3,35.5,0.098980035,0.122820852,0.1168879404,0.098980035,13.282212638,0.341666666666667,0.00140881125,0.198517719833333,"ALIVE","c",15.1627603094615,0.0629019006,65,TRUE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(16,21.1]","(77.6,93.5]","(15.1,34.4]","(30.3,58.7]","(0.0721,0.271]","(0.121,0.141]","(0.111,0.13]","(0.0708,0.099]","(0.283,0.883]","(0.000523,0.00311]","(0.187,0.501]","(22,29.4]","(13.2,15.9]","(0.0338,0.0677]","(18.5,21.1]","(51.5,103]","[0,50.2]","(29.4,36.7]","(0.0677,0.101]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]","(0.331,0.442]","(0.00117,0.00156]","(0.188,0.25]"
